respondent id,question label,option label,option id,response score,total option score,response time,question id,responses,skipped,question type,poll,poll id
n7KRMfP9eQvM4wApP,How do you currently discover and learn about R packages?,"Social media such as blogs, R-bloggers, Twitter, Slack, or GitHub contacts",pdfu28k9ER3SzQCtJ,1,829.00,Mon Mar 20 2017 08:28:36 GMT-0600 (MDT),vSePaNpDrZHJCmGrA,1042,0,multipleChoice,R Package Discovery,FGZqTL7vpaaCgpWCM
avAzFNrHRRa2McDaY,How do you currently discover and learn about R packages?,"Social media such as blogs, R-bloggers, Twitter, Slack, or GitHub contacts",pdfu28k9ER3SzQCtJ,1,829.00,Mon Mar 20 2017 08:31:51 GMT-0600 (MDT),vSePaNpDrZHJCmGrA,1042,0,multipleChoice,R Package Discovery,FGZqTL7vpaaCgpWCM
3K3ZjXwYQapHGCmYo,How do you currently discover and learn about R packages?,"Social media such as blogs, R-bloggers, Twitter, Slack, or GitHub contacts",pdfu28k9ER3SzQCtJ,1,829.00,Mon Mar 20 2017 08:32:14 GMT-0600 (MDT),vSePaNpDrZHJCmGrA,1042,0,multipleChoice,R Package Discovery,FGZqTL7vpaaCgpWCM
hsB9H9DJy7JGBqFye,How do you currently discover and learn about R packages?,"Social media such as blogs, R-bloggers, Twitter, Slack, or GitHub contacts",pdfu28k9ER3SzQCtJ,1,829.00,Mon Mar 20 2017 08:32:49 GMT-0600 (MDT),vSePaNpDrZHJCmGrA,1042,0,multipleChoice,R Package Discovery,FGZqTL7vpaaCgpWCM
nxrLf5daJthRNJgZA,How do you currently discover and learn about R packages?,"Social media such as blogs, R-bloggers, Twitter, Slack, or GitHub contacts",pdfu28k9ER3SzQCtJ,1,829.00,Mon Mar 20 2017 08:33:09 GMT-0600 (MDT),vSePaNpDrZHJCmGrA,1042,0,multipleChoice,R Package Discovery,FGZqTL7vpaaCgpWCM
YaqfCLP3WGgMwDqMs,How do you currently discover and learn about R packages?,"Social media such as blogs, R-bloggers, Twitter, Slack, or GitHub contacts",pdfu28k9ER3SzQCtJ,1,829.00,Mon Mar 20 2017 08:33:27 GMT-0600 (MDT),vSePaNpDrZHJCmGrA,1042,0,multipleChoice,R Package Discovery,FGZqTL7vpaaCgpWCM
hkaBiphmQhwdbz8GY,How do you currently discover and learn about R packages?,"Social media such as blogs, R-bloggers, Twitter, Slack, or GitHub contacts",pdfu28k9ER3SzQCtJ,1,829.00,Mon Mar 20 2017 08:34:19 GMT-0600 (MDT),vSePaNpDrZHJCmGrA,1042,0,multipleChoice,R Package Discovery,FGZqTL7vpaaCgpWCM
PFpPMaPkjatc3JWXW,How do you currently discover and learn about R packages?,"Social media such as blogs, R-bloggers, Twitter, Slack, or GitHub contacts",pdfu28k9ER3SzQCtJ,1,829.00,Mon Mar 20 2017 08:34:42 GMT-0600 (MDT),vSePaNpDrZHJCmGrA,1042,0,multipleChoice,R Package Discovery,FGZqTL7vpaaCgpWCM
XvGwRzuSLMre7qP3z,How do you currently discover and learn about R packages?,"Social media such as blogs, R-bloggers, Twitter, Slack, or GitHub contacts",pdfu28k9ER3SzQCtJ,1,829.00,Mon Mar 20 2017 08:35:11 GMT-0600 (MDT),vSePaNpDrZHJCmGrA,1042,0,multipleChoice,R Package Discovery,FGZqTL7vpaaCgpWCM
G9QAih3jByQMq28a6,How do you currently discover and learn about R packages?,"Social media such as blogs, R-bloggers, Twitter, Slack, or GitHub contacts",pdfu28k9ER3SzQCtJ,1,829.00,Mon Mar 20 2017 08:35:28 GMT-0600 (MDT),vSePaNpDrZHJCmGrA,1042,0,multipleChoice,R Package Discovery,FGZqTL7vpaaCgpWCM
GfFRBSchaqcRbcqcb,How do you currently discover and learn about R packages?,"Social media such as blogs, R-bloggers, Twitter, Slack, or GitHub contacts",pdfu28k9ER3SzQCtJ,1,829.00,Mon Mar 20 2017 08:37:01 GMT-0600 (MDT),vSePaNpDrZHJCmGrA,1042,0,multipleChoice,R Package Discovery,FGZqTL7vpaaCgpWCM
3j55mvNoijah9mrXH,How do you currently discover and learn about R packages?,"Social media such as blogs, R-bloggers, Twitter, Slack, or GitHub contacts",pdfu28k9ER3SzQCtJ,1,829.00,Mon Mar 20 2017 08:38:17 GMT-0600 (MDT),vSePaNpDrZHJCmGrA,1042,0,multipleChoice,R Package Discovery,FGZqTL7vpaaCgpWCM
5rLdb9CGN63BWb7zK,How do you currently discover and learn about R packages?,"Social media such as blogs, R-bloggers, Twitter, Slack, or GitHub contacts",pdfu28k9ER3SzQCtJ,1,829.00,Mon Mar 20 2017 08:39:31 GMT-0600 (MDT),vSePaNpDrZHJCmGrA,1042,0,multipleChoice,R Package Discovery,FGZqTL7vpaaCgpWCM
xxDeScCZf5wfdWnf8,How do you currently discover and learn about R packages?,"Social media such as blogs, R-bloggers, Twitter, Slack, or GitHub contacts",pdfu28k9ER3SzQCtJ,1,829.00,Mon Mar 20 2017 08:40:56 GMT-0600 (MDT),vSePaNpDrZHJCmGrA,1042,0,multipleChoice,R Package Discovery,FGZqTL7vpaaCgpWCM
xvTFPABErZMcGoNrW,How do you currently discover and learn about R packages?,"Social media such as blogs, R-bloggers, Twitter, Slack, or GitHub contacts",pdfu28k9ER3SzQCtJ,1,829.00,Mon Mar 20 2017 08:41:41 GMT-0600 (MDT),vSePaNpDrZHJCmGrA,1042,0,multipleChoice,R Package Discovery,FGZqTL7vpaaCgpWCM
CGFZpKoZCrpieXoDz,How do you currently discover and learn about R packages?,"Social media such as blogs, R-bloggers, Twitter, Slack, or GitHub contacts",pdfu28k9ER3SzQCtJ,1,829.00,Mon Mar 20 2017 08:44:07 GMT-0600 (MDT),vSePaNpDrZHJCmGrA,1042,0,multipleChoice,R Package Discovery,FGZqTL7vpaaCgpWCM
hBctQ7h8n7CwSaqPP,How do you currently discover and learn about R packages?,"Social media such as blogs, R-bloggers, Twitter, Slack, or GitHub contacts",pdfu28k9ER3SzQCtJ,1,829.00,Mon Mar 20 2017 08:44:39 GMT-0600 (MDT),vSePaNpDrZHJCmGrA,1042,0,multipleChoice,R Package Discovery,FGZqTL7vpaaCgpWCM
WjZzXQBnEDcfEtv6k,How do you currently discover and learn about R packages?,"Social media such as blogs, R-bloggers, Twitter, Slack, or GitHub contacts",pdfu28k9ER3SzQCtJ,1,829.00,Mon Mar 20 2017 08:49:54 GMT-0600 (MDT),vSePaNpDrZHJCmGrA,1042,0,multipleChoice,R Package Discovery,FGZqTL7vpaaCgpWCM
nLseeS5iSswEoPXpN,How do you currently discover and learn about R packages?,"Social media such as blogs, R-bloggers, Twitter, Slack, or GitHub contacts",pdfu28k9ER3SzQCtJ,1,829.00,Mon Mar 20 2017 08:50:28 GMT-0600 (MDT),vSePaNpDrZHJCmGrA,1042,0,multipleChoice,R Package Discovery,FGZqTL7vpaaCgpWCM
Ts34FTk4d3ykXMx4Y,How do you currently discover and learn about R packages?,"Social media such as blogs, R-bloggers, Twitter, Slack, or GitHub contacts",pdfu28k9ER3SzQCtJ,1,829.00,Mon Mar 20 2017 08:51:19 GMT-0600 (MDT),vSePaNpDrZHJCmGrA,1042,0,multipleChoice,R Package Discovery,FGZqTL7vpaaCgpWCM
2sMzyKSEkiXdCBSvy,How do you currently discover and learn about R packages?,"Social media such as blogs, R-bloggers, Twitter, Slack, or GitHub contacts",pdfu28k9ER3SzQCtJ,1,829.00,Mon Mar 20 2017 08:52:30 GMT-0600 (MDT),vSePaNpDrZHJCmGrA,1042,0,multipleChoice,R Package Discovery,FGZqTL7vpaaCgpWCM
gyJkFGNt3MdcSniue,How do you currently discover and learn about R packages?,"Social media such as blogs, R-bloggers, Twitter, Slack, or GitHub contacts",pdfu28k9ER3SzQCtJ,1,829.00,Mon Mar 20 2017 08:52:42 GMT-0600 (MDT),vSePaNpDrZHJCmGrA,1042,0,multipleChoice,R Package Discovery,FGZqTL7vpaaCgpWCM
AHJbdPuuGshbwuBYz,How do you currently discover and learn about R packages?,"Social media such as blogs, R-bloggers, Twitter, Slack, or GitHub contacts",pdfu28k9ER3SzQCtJ,1,829.00,Mon Mar 20 2017 08:53:22 GMT-0600 (MDT),vSePaNpDrZHJCmGrA,1042,0,multipleChoice,R Package Discovery,FGZqTL7vpaaCgpWCM
cXqqTxFJtY6mhNzch,How do you currently discover and learn about R packages?,"Social media such as blogs, R-bloggers, Twitter, Slack, or GitHub contacts",pdfu28k9ER3SzQCtJ,1,829.00,Mon Mar 20 2017 08:54:28 GMT-0600 (MDT),vSePaNpDrZHJCmGrA,1042,0,multipleChoice,R Package Discovery,FGZqTL7vpaaCgpWCM
qpRjb3dH7Qpmqk7Yi,How do you currently discover and learn about R packages?,"Social media such as blogs, R-bloggers, Twitter, Slack, or GitHub contacts",pdfu28k9ER3SzQCtJ,1,829.00,Mon Mar 20 2017 08:55:23 GMT-0600 (MDT),vSePaNpDrZHJCmGrA,1042,0,multipleChoice,R Package Discovery,FGZqTL7vpaaCgpWCM
4x9uT8M3drY3SJfyn,How do you currently discover and learn about R packages?,"Social media such as blogs, R-bloggers, Twitter, Slack, or GitHub contacts",pdfu28k9ER3SzQCtJ,1,829.00,Mon Mar 20 2017 08:59:54 GMT-0600 (MDT),vSePaNpDrZHJCmGrA,1042,0,multipleChoice,R Package Discovery,FGZqTL7vpaaCgpWCM
Eb6c93vnEHCoaR4RB,How do you currently discover and learn about R packages?,"Social media such as blogs, R-bloggers, Twitter, Slack, or GitHub contacts",pdfu28k9ER3SzQCtJ,1,829.00,Mon Mar 20 2017 09:01:25 GMT-0600 (MDT),vSePaNpDrZHJCmGrA,1042,0,multipleChoice,R Package Discovery,FGZqTL7vpaaCgpWCM
urbiRcYhYAPLDxSfd,How do you currently discover and learn about R packages?,"Social media such as blogs, R-bloggers, Twitter, Slack, or GitHub contacts",pdfu28k9ER3SzQCtJ,1,829.00,Mon Mar 20 2017 09:02:09 GMT-0600 (MDT),vSePaNpDrZHJCmGrA,1042,0,multipleChoice,R Package Discovery,FGZqTL7vpaaCgpWCM
SBgvgDgc7NRuWigYF,How do you currently discover and learn about R packages?,"Social media such as blogs, R-bloggers, Twitter, Slack, or GitHub contacts",pdfu28k9ER3SzQCtJ,1,829.00,Mon Mar 20 2017 09:04:20 GMT-0600 (MDT),vSePaNpDrZHJCmGrA,1042,0,multipleChoice,R Package Discovery,FGZqTL7vpaaCgpWCM
dTKL4viSWy3xYLxMh,How do you currently discover and learn about R packages?,"Social media such as blogs, R-bloggers, Twitter, Slack, or GitHub contacts",pdfu28k9ER3SzQCtJ,1,829.00,Mon Mar 20 2017 09:05:28 GMT-0600 (MDT),vSePaNpDrZHJCmGrA,1042,0,multipleChoice,R Package Discovery,FGZqTL7vpaaCgpWCM
KL8fzBqCMJAcyq9Ca,How do you currently discover and learn about R packages?,"Social media such as blogs, R-bloggers, Twitter, Slack, or GitHub contacts",pdfu28k9ER3SzQCtJ,1,829.00,Mon Mar 20 2017 09:06:14 GMT-0600 (MDT),vSePaNpDrZHJCmGrA,1042,0,multipleChoice,R Package Discovery,FGZqTL7vpaaCgpWCM
EtNkF9RobGzQaDh3z,How do you currently discover and learn about R packages?,"Social media such as blogs, R-bloggers, Twitter, Slack, or GitHub contacts",pdfu28k9ER3SzQCtJ,1,829.00,Mon Mar 20 2017 09:06:45 GMT-0600 (MDT),vSePaNpDrZHJCmGrA,1042,0,multipleChoice,R Package Discovery,FGZqTL7vpaaCgpWCM
kpaKmCTMfuoKCEFkE,How do you currently discover and learn about R packages?,"Social media such as blogs, R-bloggers, Twitter, Slack, or GitHub contacts",pdfu28k9ER3SzQCtJ,1,829.00,Mon Mar 20 2017 09:06:49 GMT-0600 (MDT),vSePaNpDrZHJCmGrA,1042,0,multipleChoice,R Package Discovery,FGZqTL7vpaaCgpWCM
azS6fNsm3hMFLLfoP,How do you currently discover and learn about R packages?,"Social media such as blogs, R-bloggers, Twitter, Slack, or GitHub contacts",pdfu28k9ER3SzQCtJ,1,829.00,Mon Mar 20 2017 09:08:06 GMT-0600 (MDT),vSePaNpDrZHJCmGrA,1042,0,multipleChoice,R Package Discovery,FGZqTL7vpaaCgpWCM
3pHFhX56KzcmBXRdC,How do you currently discover and learn about R packages?,"Social media such as blogs, R-bloggers, Twitter, Slack, or GitHub contacts",pdfu28k9ER3SzQCtJ,1,829.00,Mon Mar 20 2017 09:08:11 GMT-0600 (MDT),vSePaNpDrZHJCmGrA,1042,0,multipleChoice,R Package Discovery,FGZqTL7vpaaCgpWCM
r75zemKZSCyT35W93,How do you currently discover and learn about R packages?,"Social media such as blogs, R-bloggers, Twitter, Slack, or GitHub contacts",pdfu28k9ER3SzQCtJ,1,829.00,Mon Mar 20 2017 09:08:39 GMT-0600 (MDT),vSePaNpDrZHJCmGrA,1042,0,multipleChoice,R Package Discovery,FGZqTL7vpaaCgpWCM
fdtuN9XpE5YAwPmZW,How do you currently discover and learn about R packages?,"Social media such as blogs, R-bloggers, Twitter, Slack, or GitHub contacts",pdfu28k9ER3SzQCtJ,1,829.00,Mon Mar 20 2017 09:10:37 GMT-0600 (MDT),vSePaNpDrZHJCmGrA,1042,0,multipleChoice,R Package Discovery,FGZqTL7vpaaCgpWCM
3X2Tiwuc7vqrMWpKp,How do you currently discover and learn about R packages?,"Social media such as blogs, R-bloggers, Twitter, Slack, or GitHub contacts",pdfu28k9ER3SzQCtJ,1,829.00,Mon Mar 20 2017 09:11:19 GMT-0600 (MDT),vSePaNpDrZHJCmGrA,1042,0,multipleChoice,R Package Discovery,FGZqTL7vpaaCgpWCM
BKuDGFmBvAvpLMnHt,How do you currently discover and learn about R packages?,"Social media such as blogs, R-bloggers, Twitter, Slack, or GitHub contacts",pdfu28k9ER3SzQCtJ,1,829.00,Mon Mar 20 2017 09:12:21 GMT-0600 (MDT),vSePaNpDrZHJCmGrA,1042,0,multipleChoice,R Package Discovery,FGZqTL7vpaaCgpWCM
M4DKv75AjJ8YG8ZGh,How do you currently discover and learn about R packages?,"Social media such as blogs, R-bloggers, Twitter, Slack, or GitHub contacts",pdfu28k9ER3SzQCtJ,1,829.00,Mon Mar 20 2017 09:13:09 GMT-0600 (MDT),vSePaNpDrZHJCmGrA,1042,0,multipleChoice,R Package Discovery,FGZqTL7vpaaCgpWCM
rrh49rpsaCPHN6hpr,How do you currently discover and learn about R packages?,"Social media such as blogs, R-bloggers, Twitter, Slack, or GitHub contacts",pdfu28k9ER3SzQCtJ,1,829.00,Mon Mar 20 2017 09:14:34 GMT-0600 (MDT),vSePaNpDrZHJCmGrA,1042,0,multipleChoice,R Package Discovery,FGZqTL7vpaaCgpWCM
ee2uhyaC6h29MKuc3,How do you currently discover and learn about R packages?,"Social media such as blogs, R-bloggers, Twitter, Slack, or GitHub contacts",pdfu28k9ER3SzQCtJ,1,829.00,Mon Mar 20 2017 09:17:08 GMT-0600 (MDT),vSePaNpDrZHJCmGrA,1042,0,multipleChoice,R Package Discovery,FGZqTL7vpaaCgpWCM
bDYK3xdBAuibZuJvo,How do you currently discover and learn about R packages?,"Social media such as blogs, R-bloggers, Twitter, Slack, or GitHub contacts",pdfu28k9ER3SzQCtJ,1,829.00,Mon Mar 20 2017 09:18:04 GMT-0600 (MDT),vSePaNpDrZHJCmGrA,1042,0,multipleChoice,R Package Discovery,FGZqTL7vpaaCgpWCM
neK89uE5ouDsm7q87,How do you currently discover and learn about R packages?,"Social media such as blogs, R-bloggers, Twitter, Slack, or GitHub contacts",pdfu28k9ER3SzQCtJ,1,829.00,Mon Mar 20 2017 09:21:16 GMT-0600 (MDT),vSePaNpDrZHJCmGrA,1042,0,multipleChoice,R Package Discovery,FGZqTL7vpaaCgpWCM
zE9d3ANoSnZYg7GtD,How do you currently discover and learn about R packages?,"Social media such as blogs, R-bloggers, Twitter, Slack, or GitHub contacts",pdfu28k9ER3SzQCtJ,1,829.00,Mon Mar 20 2017 09:21:23 GMT-0600 (MDT),vSePaNpDrZHJCmGrA,1042,0,multipleChoice,R Package Discovery,FGZqTL7vpaaCgpWCM
ygJoTeGqdHzZPmPze,How do you currently discover and learn about R packages?,"Social media such as blogs, R-bloggers, Twitter, Slack, or GitHub contacts",pdfu28k9ER3SzQCtJ,1,829.00,Mon Mar 20 2017 09:21:53 GMT-0600 (MDT),vSePaNpDrZHJCmGrA,1042,0,multipleChoice,R Package Discovery,FGZqTL7vpaaCgpWCM
u3uzhkNXH6Txw7yqs,How do you currently discover and learn about R packages?,"Social media such as blogs, R-bloggers, Twitter, Slack, or GitHub contacts",pdfu28k9ER3SzQCtJ,1,829.00,Mon Mar 20 2017 09:22:21 GMT-0600 (MDT),vSePaNpDrZHJCmGrA,1042,0,multipleChoice,R Package Discovery,FGZqTL7vpaaCgpWCM
ju5Du37peCB2ZDmGc,How do you currently discover and learn about R packages?,"Social media such as blogs, R-bloggers, Twitter, Slack, or GitHub contacts",pdfu28k9ER3SzQCtJ,1,829.00,Mon Mar 20 2017 09:24:33 GMT-0600 (MDT),vSePaNpDrZHJCmGrA,1042,0,multipleChoice,R Package Discovery,FGZqTL7vpaaCgpWCM
nJb5365NgNDYdiefT,How do you currently discover and learn about R packages?,"Social media such as blogs, R-bloggers, Twitter, Slack, or GitHub contacts",pdfu28k9ER3SzQCtJ,1,829.00,Mon Mar 20 2017 09:26:24 GMT-0600 (MDT),vSePaNpDrZHJCmGrA,1042,0,multipleChoice,R Package Discovery,FGZqTL7vpaaCgpWCM
aT6wt73PuvrJzJrtN,How do you currently discover and learn about R packages?,"Social media such as blogs, R-bloggers, Twitter, Slack, or GitHub contacts",pdfu28k9ER3SzQCtJ,1,829.00,Mon Mar 20 2017 09:27:17 GMT-0600 (MDT),vSePaNpDrZHJCmGrA,1042,0,multipleChoice,R Package Discovery,FGZqTL7vpaaCgpWCM
PvYpdSLrMManif4ba,How do you currently discover and learn about R packages?,"Social media such as blogs, R-bloggers, Twitter, Slack, or GitHub contacts",pdfu28k9ER3SzQCtJ,1,829.00,Mon Mar 20 2017 09:30:17 GMT-0600 (MDT),vSePaNpDrZHJCmGrA,1042,0,multipleChoice,R Package Discovery,FGZqTL7vpaaCgpWCM
JAYbhXww7GNQfPiuW,How do you currently discover and learn about R packages?,"Social media such as blogs, R-bloggers, Twitter, Slack, or GitHub contacts",pdfu28k9ER3SzQCtJ,1,829.00,Mon Mar 20 2017 09:30:36 GMT-0600 (MDT),vSePaNpDrZHJCmGrA,1042,0,multipleChoice,R Package Discovery,FGZqTL7vpaaCgpWCM
jufHf2EvrbQxEY7wa,How do you currently discover and learn about R packages?,"Social media such as blogs, R-bloggers, Twitter, Slack, or GitHub contacts",pdfu28k9ER3SzQCtJ,1,829.00,Mon Mar 20 2017 09:30:55 GMT-0600 (MDT),vSePaNpDrZHJCmGrA,1042,0,multipleChoice,R Package Discovery,FGZqTL7vpaaCgpWCM
7wRGxKspZCmu9X5BX,How do you currently discover and learn about R packages?,"Social media such as blogs, R-bloggers, Twitter, Slack, or GitHub contacts",pdfu28k9ER3SzQCtJ,1,829.00,Mon Mar 20 2017 09:31:37 GMT-0600 (MDT),vSePaNpDrZHJCmGrA,1042,0,multipleChoice,R Package Discovery,FGZqTL7vpaaCgpWCM
F3szfMRiwN57oieFr,How do you currently discover and learn about R packages?,"Social media such as blogs, R-bloggers, Twitter, Slack, or GitHub contacts",pdfu28k9ER3SzQCtJ,1,829.00,Mon Mar 20 2017 09:32:37 GMT-0600 (MDT),vSePaNpDrZHJCmGrA,1042,0,multipleChoice,R Package Discovery,FGZqTL7vpaaCgpWCM
wNsfevkpPJncY989N,How do you currently discover and learn about R packages?,"Social media such as blogs, R-bloggers, Twitter, Slack, or GitHub contacts",pdfu28k9ER3SzQCtJ,1,829.00,Mon Mar 20 2017 09:33:16 GMT-0600 (MDT),vSePaNpDrZHJCmGrA,1042,0,multipleChoice,R Package Discovery,FGZqTL7vpaaCgpWCM
twRS2bH9XJm9W5iPq,How do you currently discover and learn about R packages?,"Social media such as blogs, R-bloggers, Twitter, Slack, or GitHub contacts",pdfu28k9ER3SzQCtJ,1,829.00,Mon Mar 20 2017 09:35:02 GMT-0600 (MDT),vSePaNpDrZHJCmGrA,1042,0,multipleChoice,R Package Discovery,FGZqTL7vpaaCgpWCM
ms7TBKoRkMxdoEw5c,How do you currently discover and learn about R packages?,"Social media such as blogs, R-bloggers, Twitter, Slack, or GitHub contacts",pdfu28k9ER3SzQCtJ,1,829.00,Mon Mar 20 2017 09:35:13 GMT-0600 (MDT),vSePaNpDrZHJCmGrA,1042,0,multipleChoice,R Package Discovery,FGZqTL7vpaaCgpWCM
yG9tFhHbyYM6HAnQK,How do you currently discover and learn about R packages?,"Social media such as blogs, R-bloggers, Twitter, Slack, or GitHub contacts",pdfu28k9ER3SzQCtJ,1,829.00,Mon Mar 20 2017 09:35:47 GMT-0600 (MDT),vSePaNpDrZHJCmGrA,1042,0,multipleChoice,R Package Discovery,FGZqTL7vpaaCgpWCM
8oWvvXkepReSvh2hx,How do you currently discover and learn about R packages?,"Social media such as blogs, R-bloggers, Twitter, Slack, or GitHub contacts",pdfu28k9ER3SzQCtJ,1,829.00,Mon Mar 20 2017 09:37:06 GMT-0600 (MDT),vSePaNpDrZHJCmGrA,1042,0,multipleChoice,R Package Discovery,FGZqTL7vpaaCgpWCM
tLnysNhzYH3jojqTd,How do you currently discover and learn about R packages?,"Social media such as blogs, R-bloggers, Twitter, Slack, or GitHub contacts",pdfu28k9ER3SzQCtJ,1,829.00,Mon Mar 20 2017 09:38:10 GMT-0600 (MDT),vSePaNpDrZHJCmGrA,1042,0,multipleChoice,R Package Discovery,FGZqTL7vpaaCgpWCM
xSRCGrASosvvpgkQp,How do you currently discover and learn about R packages?,"Social media such as blogs, R-bloggers, Twitter, Slack, or GitHub contacts",pdfu28k9ER3SzQCtJ,1,829.00,Mon Mar 20 2017 09:40:38 GMT-0600 (MDT),vSePaNpDrZHJCmGrA,1042,0,multipleChoice,R Package Discovery,FGZqTL7vpaaCgpWCM
Tbu26WY5Dpw9Ftth9,How do you currently discover and learn about R packages?,"Social media such as blogs, R-bloggers, Twitter, Slack, or GitHub contacts",pdfu28k9ER3SzQCtJ,1,829.00,Mon Mar 20 2017 09:41:01 GMT-0600 (MDT),vSePaNpDrZHJCmGrA,1042,0,multipleChoice,R Package Discovery,FGZqTL7vpaaCgpWCM
rqz9qMwLeJmitP3wv,How do you currently discover and learn about R packages?,"Social media such as blogs, R-bloggers, Twitter, Slack, or GitHub contacts",pdfu28k9ER3SzQCtJ,1,829.00,Mon Mar 20 2017 09:43:28 GMT-0600 (MDT),vSePaNpDrZHJCmGrA,1042,0,multipleChoice,R Package Discovery,FGZqTL7vpaaCgpWCM
JGcPMs3GShuGv3MXm,How do you currently discover and learn about R packages?,"Social media such as blogs, R-bloggers, Twitter, Slack, or GitHub contacts",pdfu28k9ER3SzQCtJ,1,829.00,Mon Mar 20 2017 09:44:31 GMT-0600 (MDT),vSePaNpDrZHJCmGrA,1042,0,multipleChoice,R Package Discovery,FGZqTL7vpaaCgpWCM
qn7G2m8CXSjLxbHeM,How do you currently discover and learn about R packages?,"Social media such as blogs, R-bloggers, Twitter, Slack, or GitHub contacts",pdfu28k9ER3SzQCtJ,1,829.00,Mon Mar 20 2017 09:45:28 GMT-0600 (MDT),vSePaNpDrZHJCmGrA,1042,0,multipleChoice,R Package Discovery,FGZqTL7vpaaCgpWCM
CBAALufYBaqQgBdSN,How do you currently discover and learn about R packages?,"Social media such as blogs, R-bloggers, Twitter, Slack, or GitHub contacts",pdfu28k9ER3SzQCtJ,1,829.00,Mon Mar 20 2017 09:47:03 GMT-0600 (MDT),vSePaNpDrZHJCmGrA,1042,0,multipleChoice,R Package Discovery,FGZqTL7vpaaCgpWCM
5qzrf5FBXE7wrt4oB,How do you currently discover and learn about R packages?,"Social media such as blogs, R-bloggers, Twitter, Slack, or GitHub contacts",pdfu28k9ER3SzQCtJ,1,829.00,Mon Mar 20 2017 09:47:05 GMT-0600 (MDT),vSePaNpDrZHJCmGrA,1042,0,multipleChoice,R Package Discovery,FGZqTL7vpaaCgpWCM
fzRzZvYnt4AGZxWSr,How do you currently discover and learn about R packages?,"Social media such as blogs, R-bloggers, Twitter, Slack, or GitHub contacts",pdfu28k9ER3SzQCtJ,1,829.00,Mon Mar 20 2017 09:51:26 GMT-0600 (MDT),vSePaNpDrZHJCmGrA,1042,0,multipleChoice,R Package Discovery,FGZqTL7vpaaCgpWCM
jShsTTTiorCxDadpe,How do you currently discover and learn about R packages?,"Social media such as blogs, R-bloggers, Twitter, Slack, or GitHub contacts",pdfu28k9ER3SzQCtJ,1,829.00,Mon Mar 20 2017 09:52:17 GMT-0600 (MDT),vSePaNpDrZHJCmGrA,1042,0,multipleChoice,R Package Discovery,FGZqTL7vpaaCgpWCM
FuWuSbAd68C5TDksR,How do you currently discover and learn about R packages?,"Social media such as blogs, R-bloggers, Twitter, Slack, or GitHub contacts",pdfu28k9ER3SzQCtJ,1,829.00,Mon Mar 20 2017 09:53:56 GMT-0600 (MDT),vSePaNpDrZHJCmGrA,1042,0,multipleChoice,R Package Discovery,FGZqTL7vpaaCgpWCM
EpmoGbwyCoc6z2XB5,How do you currently discover and learn about R packages?,"Social media such as blogs, R-bloggers, Twitter, Slack, or GitHub contacts",pdfu28k9ER3SzQCtJ,1,829.00,Mon Mar 20 2017 09:54:50 GMT-0600 (MDT),vSePaNpDrZHJCmGrA,1042,0,multipleChoice,R Package Discovery,FGZqTL7vpaaCgpWCM
JcAf6EmiDR4tjYDeu,How do you currently discover and learn about R packages?,"Social media such as blogs, R-bloggers, Twitter, Slack, or GitHub contacts",pdfu28k9ER3SzQCtJ,1,829.00,Mon Mar 20 2017 09:54:55 GMT-0600 (MDT),vSePaNpDrZHJCmGrA,1042,0,multipleChoice,R Package Discovery,FGZqTL7vpaaCgpWCM
BsgeA3C3YwpLvmayo,How do you currently discover and learn about R packages?,"Social media such as blogs, R-bloggers, Twitter, Slack, or GitHub contacts",pdfu28k9ER3SzQCtJ,1,829.00,Mon Mar 20 2017 09:56:14 GMT-0600 (MDT),vSePaNpDrZHJCmGrA,1042,0,multipleChoice,R Package Discovery,FGZqTL7vpaaCgpWCM
FyAWP9DQEXwLtFfDJ,How do you currently discover and learn about R packages?,"Social media such as blogs, R-bloggers, Twitter, Slack, or GitHub contacts",pdfu28k9ER3SzQCtJ,1,829.00,Mon Mar 20 2017 09:57:30 GMT-0600 (MDT),vSePaNpDrZHJCmGrA,1042,0,multipleChoice,R Package Discovery,FGZqTL7vpaaCgpWCM
LvAuz9kgawbRP33Yz,How do you currently discover and learn about R packages?,"Social media such as blogs, R-bloggers, Twitter, Slack, or GitHub contacts",pdfu28k9ER3SzQCtJ,1,829.00,Mon Mar 20 2017 09:58:30 GMT-0600 (MDT),vSePaNpDrZHJCmGrA,1042,0,multipleChoice,R Package Discovery,FGZqTL7vpaaCgpWCM
SDb4SBce3enaCZFWs,How do you currently discover and learn about R packages?,"Social media such as blogs, R-bloggers, Twitter, Slack, or GitHub contacts",pdfu28k9ER3SzQCtJ,1,829.00,Mon Mar 20 2017 10:02:15 GMT-0600 (MDT),vSePaNpDrZHJCmGrA,1042,0,multipleChoice,R Package Discovery,FGZqTL7vpaaCgpWCM
8WcGqSRbgjB9YTb3q,How do you currently discover and learn about R packages?,"Social media such as blogs, R-bloggers, Twitter, Slack, or GitHub contacts",pdfu28k9ER3SzQCtJ,1,829.00,Mon Mar 20 2017 10:03:48 GMT-0600 (MDT),vSePaNpDrZHJCmGrA,1042,0,multipleChoice,R Package Discovery,FGZqTL7vpaaCgpWCM
